target_end_date,quantile,location_name,value,location,forecast_date
2022-01-29,0.6,Hawaii,61.47501855976318,15,2022-01-24
2022-01-29,0.65,Hawaii,65.94445890473823,15,2022-01-24
2022-01-29,0.7,Hawaii,71.11455168741352,15,2022-01-24
2022-01-29,0.75,Hawaii,77.50865491987958,15,2022-01-24
2022-01-29,0.8,Hawaii,85.90438399254845,15,2022-01-24
2022-01-29,0.85,Hawaii,98.25687436935745,15,2022-01-24
2022-01-29,0.9,Hawaii,120.6693125130356,15,2022-01-24
2022-01-29,0.95,Hawaii,176.22434905198307,15,2022-01-24
2022-01-29,0.975,Hawaii,258.56316869206347,15,2022-01-24
2022-01-29,0.99,Hawaii,456.4008709414286,15,2022-01-24
2022-02-05,0.01,Hawaii,7.686566185753611,15,2022-01-24
2022-02-05,0.025,Hawaii,11.256539481711673,15,2022-01-24
2022-02-05,0.05,Hawaii,15.464880136805386,15,2022-01-24
2022-02-05,0.1,Hawaii,21.82042039628743,15,2022-01-24
2022-02-05,0.15,Hawaii,27.003126309701873,15,2022-01-24
2022-02-05,0.2,Hawaii,31.610964881502774,15,2022-01-24
2022-02-05,0.25,Hawaii,35.9181163137014,15,2022-01-24
2022-02-05,0.3,Hawaii,40.07511004952222,15,2022-01-24
2022-02-05,0.35,Hawaii,44.19304646983802,15,2022-01-24
2022-02-05,0.4,Hawaii,48.34808127801571,15,2022-01-24
2022-02-05,0.45,Hawaii,52.60156353942559,15,2022-01-24
2022-02-05,0.5,Hawaii,56.944137520010166,15,2022-01-24
2022-02-05,0.55,Hawaii,61.354569598776614,15,2022-01-24
2022-02-05,0.6,Hawaii,66.00164212453326,15,2022-01-24
2022-02-05,0.65,Hawaii,71.04059760106284,15,2022-01-24
2022-02-05,0.7,Hawaii,76.8239411614089,15,2022-01-24
2022-02-05,0.75,Hawaii,83.80892204716679,15,2022-01-24
2022-02-05,0.8,Hawaii,92.71872916893291,15,2022-01-24
2022-02-05,0.85,Hawaii,105.28983772831054,15,2022-01-24
2022-02-05,0.9,Hawaii,126.7087209738578,15,2022-01-24
2022-02-05,0.95,Hawaii,174.04681886912655,15,2022-01-24
2022-02-05,0.975,Hawaii,239.01342266785358,15,2022-01-24
2022-02-05,0.99,Hawaii,359.5247491655828,15,2022-01-24
2022-02-12,0.01,Hawaii,6.900390653028364,15,2022-01-24
2022-02-12,0.025,Hawaii,9.961811192780138,15,2022-01-24
2022-02-12,0.05,Hawaii,13.840676281393785,15,2022-01-24
2022-02-12,0.1,Hawaii,20.129077788908145,15,2022-01-24
2022-02-12,0.15,Hawaii,25.521117299168875,15,2022-01-24
2022-02-12,0.2,Hawaii,30.49248453235393,15,2022-01-24
2022-02-12,0.25,Hawaii,35.281028160236744,15,2022-01-24
2022-02-12,0.3,Hawaii,40.01693910076742,15,2022-01-24
2022-02-12,0.35,Hawaii,44.8017431784592,15,2022-01-24
2022-02-12,0.4,Hawaii,49.670292676508474,15,2022-01-24
2022-02-12,0.45,Hawaii,54.60616578692667,15,2022-01-24
2022-02-12,0.5,Hawaii,59.66824808637745,15,2022-01-24
2022-02-12,0.55,Hawaii,64.94915545055765,15,2022-01-24
2022-02-12,0.6,Hawaii,70.53437088363576,15,2022-01-24
2022-02-12,0.65,Hawaii,76.74430320044453,15,2022-01-24
2022-02-12,0.7,Hawaii,84.02980726492751,15,2022-01-24
2022-02-12,0.75,Hawaii,93.23934470388977,15,2022-01-24
2022-02-12,0.8,Hawaii,105.9808603084934,15,2022-01-24
2022-02-12,0.85,Hawaii,126.27406906319969,15,2022-01-24
2022-02-12,0.9,Hawaii,166.91583313652143,15,2022-01-24
2022-02-12,0.95,Hawaii,281.53371022380315,15,2022-01-24
2022-02-12,0.975,Hawaii,451.3636738745219,15,2022-01-24
2022-02-12,0.99,Hawaii,705.1234246417984,15,2022-01-24
2022-02-19,0.01,Hawaii,6.114215120303113,15,2022-01-24
2022-02-19,0.025,Hawaii,8.6670829038486,15,2022-01-24
2022-02-19,0.05,Hawaii,12.216472425982186,15,2022-01-24
2022-02-19,0.1,Hawaii,18.437735181528854,15,2022-01-24
2022-02-19,0.15,Hawaii,24.039108288635873,15,2022-01-24
2022-02-19,0.2,Hawaii,29.374004183205095,15,2022-01-24
2022-02-19,0.25,Hawaii,34.64394000677209,15,2022-01-24
2022-02-19,0.3,Hawaii,39.95876815201258,15,2022-01-24
2022-02-19,0.35,Hawaii,45.41043988708038,15,2022-01-24
2022-02-19,0.4,Hawaii,50.99250407500122,15,2022-01-24
2022-02-19,0.45,Hawaii,56.61076803442774,15,2022-01-24
2022-02-19,0.5,Hawaii,62.392358652744754,15,2022-01-24
2022-02-19,0.55,Hawaii,68.5437413023387,15,2022-01-24
2022-02-19,0.6,Hawaii,75.06709964273826,15,2022-01-24
2022-02-19,0.65,Hawaii,82.44800879982625,15,2022-01-24
2022-02-19,0.7,Hawaii,91.23567336844613,15,2022-01-24
2022-02-19,0.75,Hawaii,102.6697673606128,15,2022-01-24
2022-02-19,0.8,Hawaii,119.24299144805394,15,2022-01-24
2022-02-19,0.85,Hawaii,147.25830039808883,15,2022-01-24
2022-02-19,0.9,Hawaii,207.12294529918503,15,2022-01-24
2022-02-19,0.95,Hawaii,389.0206015784798,15,2022-01-24
2022-02-19,0.975,Hawaii,663.7139250811899,15,2022-01-24
2022-02-19,0.99,Hawaii,1050.722100118014,15,2022-01-24
2022-01-22,0.01,Idaho,7.976270000233876,16,2022-01-24
2022-01-22,0.025,Idaho,10.42193297755004,16,2022-01-24
2022-01-22,0.05,Idaho,16.785207250251297,16,2022-01-24
2022-01-22,0.1,Idaho,36.437189197650916,16,2022-01-24
2022-01-22,0.15,Idaho,45.242733778072974,16,2022-01-24
2022-01-22,0.2,Idaho,51.269913915521485,16,2022-01-24
2022-01-22,0.25,Idaho,56.181776084953974,16,2022-01-24
2022-01-22,0.3,Idaho,60.5692096716988,16,2022-01-24
2022-01-22,0.35,Idaho,64.74650820214056,16,2022-01-24
2022-01-22,0.4,Idaho,68.867698727876,16,2022-01-24
2022-01-22,0.45,Idaho,73.03907639266933,16,2022-01-24
2022-01-22,0.5,Idaho,77.35042739383772,16,2022-01-24
2022-01-22,0.55,Idaho,81.9195530492271,16,2022-01-24
2022-01-22,0.6,Idaho,86.93841308835395,16,2022-01-24
2022-01-22,0.65,Idaho,92.66719426315,16,2022-01-24
2022-01-22,0.7,Idaho,99.43303178628653,16,2022-01-24
2022-01-22,0.75,Idaho,107.9341891399377,16,2022-01-24
2022-01-22,0.8,Idaho,119.43948916010682,16,2022-01-24
2022-01-22,0.85,Idaho,137.23419084236167,16,2022-01-24
2022-01-22,0.9,Idaho,171.797144520039,16,2022-01-24
2022-01-22,0.95,Idaho,265.1270089479941,16,2022-01-24
2022-01-22,0.975,Idaho,404.3600096047737,16,2022-01-24
2022-01-22,0.99,Idaho,791.4302013715973,16,2022-01-24
2022-01-29,0.01,Idaho,9.60856670796628,16,2022-01-24
2022-01-29,0.025,Idaho,13.547603632312033,16,2022-01-24
2022-01-29,0.05,Idaho,19.945670766940797,16,2022-01-24
2022-01-29,0.1,Idaho,34.644913843417406,16,2022-01-24
2022-01-29,0.15,Idaho,43.024866373693904,16,2022-01-24
2022-01-29,0.2,Idaho,49.56872794751589,16,2022-01-24
2022-01-29,0.25,Idaho,55.3148899045042,16,2022-01-24
2022-01-29,0.3,Idaho,60.66970485950923,16,2022-01-24
2022-01-29,0.35,Idaho,65.87823847895312,16,2022-01-24
2022-01-29,0.4,Idaho,71.07486948328473,16,2022-01-24
2022-01-29,0.45,Idaho,76.3566714596434,16,2022-01-24
2022-01-29,0.5,Idaho,81.7692827612306,16,2022-01-24
2022-01-29,0.55,Idaho,87.3396873702295,16,2022-01-24
2022-01-29,0.6,Idaho,93.23641961047122,16,2022-01-24
2022-01-29,0.65,Idaho,99.76715826876118,16,2022-01-24
2022-01-29,0.7,Idaho,107.2763807027701,16,2022-01-24
2022-01-29,0.75,Idaho,116.36570401231856,16,2022-01-24
2022-01-29,0.8,Idaho,128.06480995175465,16,2022-01-24
2022-01-29,0.85,Idaho,144.79023918949378,16,2022-01-24
2022-01-29,0.9,Idaho,174.0103095308141,16,2022-01-24
2022-01-29,0.95,Idaho,245.76394607933912,16,2022-01-24
2022-01-29,0.975,Idaho,349.37881691262334,16,2022-01-24
2022-01-29,0.99,Idaho,607.6747482508314,16,2022-01-24
2022-02-05,0.01,Idaho,11.240863415698685,16,2022-01-24
2022-02-05,0.025,Idaho,16.67327428707403,16,2022-01-24
2022-02-05,0.05,Idaho,23.106134283630286,16,2022-01-24
2022-02-05,0.1,Idaho,32.852638489183896,16,2022-01-24
2022-02-05,0.15,Idaho,40.80699896931484,16,2022-01-24
2022-02-05,0.2,Idaho,47.86754197951031,16,2022-01-24
2022-02-05,0.25,Idaho,54.44800372405443,16,2022-01-24
2022-02-05,0.3,Idaho,60.770200047319676,16,2022-01-24
2022-02-05,0.35,Idaho,67.00996875576564,16,2022-01-24
2022-02-05,0.4,Idaho,73.28204023869345,16,2022-01-24
2022-02-05,0.45,Idaho,79.67426652661747,16,2022-01-24
2022-02-05,0.5,Idaho,86.1881381286235,16,2022-01-24
2022-02-05,0.55,Idaho,92.75982169123182,16,2022-01-24
2022-02-05,0.6,Idaho,99.53442613258848,16,2022-01-24
2022-02-05,0.65,Idaho,106.86712227437235,16,2022-01-24
2022-02-05,0.7,Idaho,115.11972961925365,16,2022-01-24
2022-02-05,0.75,Idaho,124.79721888469942,16,2022-01-24
2022-02-05,0.8,Idaho,136.69013074340245,16,2022-01-24
2022-02-05,0.85,Idaho,152.34628753662577,16,2022-01-24
2022-02-05,0.9,Idaho,176.22347454158924,16,2022-01-24
2022-02-05,0.95,Idaho,226.40088321068416,16,2022-01-24
2022-02-05,0.975,Idaho,294.39762422047295,16,2022-01-24
2022-02-05,0.99,Idaho,423.9192951300658,16,2022-01-24
2022-02-12,0.01,Idaho,10.080138874535098,16,2022-01-24
2022-02-12,0.025,Idaho,14.752085681130756,16,2022-01-24
2022-02-12,0.05,Idaho,20.692494807471338,16,2022-01-24
2022-02-12,0.1,Idaho,30.353912120215806,16,2022-01-24
2022-02-12,0.15,Idaho,38.6380681520942,16,2022-01-24
2022-02-12,0.2,Idaho,46.26778238606749,16,2022-01-24
2022-02-12,0.25,Idaho,53.602424615170634,16,2022-01-24
2022-02-12,0.3,Idaho,60.831636251133446,16,2022-01-24
2022-02-12,0.35,Idaho,68.08660349079311,16,2022-01-24
2022-02-12,0.4,Idaho,75.43308384857156,16,2022-01-24
2022-02-12,0.45,Idaho,82.92080959218437,16,2022-01-24
2022-02-12,0.5,Idaho,90.5824935799723,16,2022-01-24
2022-02-12,0.55,Idaho,98.45606103911176,16,2022-01-24
2022-02-12,0.6,Idaho,106.72206802678033,16,2022-01-24
2022-02-12,0.65,Idaho,115.80748814941278,16,2022-01-24
2022-02-12,0.7,Idaho,126.29495854444674,16,2022-01-24
2022-02-12,0.75,Idaho,139.26536330018575,16,2022-01-24
2022-02-12,0.8,Idaho,156.8891041934857,16,2022-01-24
2022-02-12,0.85,Idaho,184.54881115930664,16,2022-01-24
2022-02-12,0.9,Idaho,239.45883728531612,16,2022-01-24
2022-02-12,0.95,Idaho,395.93544407100535,16,2022-01-24
2022-02-12,0.975,Idaho,627.5227421328093,16,2022-01-24
2022-02-12,0.99,Idaho,965.8292454837194,16,2022-01-24
2022-02-19,0.01,Idaho,8.919414333371508,16,2022-01-24
2022-02-19,0.025,Idaho,12.830897075187481,16,2022-01-24
2022-02-19,0.05,Idaho,18.278855331312396,16,2022-01-24
2022-02-19,0.1,Idaho,27.85518575124771,16,2022-01-24
2022-02-19,0.15,Idaho,36.46913733487356,16,2022-01-24
2022-02-19,0.2,Idaho,44.66802279262468,16,2022-01-24
2022-02-19,0.25,Idaho,52.75684550628683,16,2022-01-24
2022-02-19,0.3,Idaho,60.8930724549472,16,2022-01-24
2022-02-19,0.35,Idaho,69.16323822582058,16,2022-01-24
2022-02-19,0.4,Idaho,77.58412745844964,16,2022-01-24
2022-02-19,0.45,Idaho,86.16735265775124,16,2022-01-24
2022-02-19,0.5,Idaho,94.97684903132108,16,2022-01-24
2022-02-19,0.55,Idaho,104.15230038699171,16,2022-01-24
2022-02-19,0.6,Idaho,113.9097099209722,16,2022-01-24
2022-02-19,0.65,Idaho,124.74785402445323,16,2022-01-24
2022-02-19,0.7,Idaho,137.4701874696398,16,2022-01-24
2022-02-19,0.75,Idaho,153.73350771567218,16,2022-01-24
2022-02-19,0.8,Idaho,177.08807764356897,16,2022-01-24
2022-02-19,0.85,Idaho,216.7513347819875,16,2022-01-24
2022-02-19,0.9,Idaho,302.6942000290431,16,2022-01-24
2022-02-19,0.95,Idaho,565.4700049313267,16,2022-01-24
2022-02-19,0.975,Idaho,960.6478600451456,16,2022-01-24
2022-02-19,0.99,Idaho,1507.7391958373732,16,2022-01-24
2022-01-22,0.01,Illinois,8.108324023523329,17,2022-01-24
2022-01-22,0.025,Illinois,10.639239042220414,17,2022-01-24
2022-01-22,0.05,Illinois,16.64547673632368,17,2022-01-24
2022-01-22,0.1,Illinois,34.57651356117133,17,2022-01-24
2022-01-22,0.15,Illinois,42.78094537990934,17,2022-01-24
2022-01-22,0.2,Illinois,48.46444464905497,17,2022-01-24
2022-01-22,0.25,Illinois,53.12803633979324,17,2022-01-24
2022-01-22,0.3,Illinois,57.31041240884771,17,2022-01-24
2022-01-22,0.35,Illinois,61.30146687829145,17,2022-01-24
2022-01-22,0.4,Illinois,65.24646516151611,17,2022-01-24
2022-01-22,0.45,Illinois,69.24748465738787,17,2022-01-24
2022-01-22,0.5,Illinois,73.38920600285176,17,2022-01-24
2022-01-22,0.55,Illinois,77.78334682699405,17,2022-01-24
2022-01-22,0.6,Illinois,82.61466372808961,17,2022-01-24
2022-01-22,0.65,Illinois,88.13512828356338,17,2022-01-24
2022-01-22,0.7,Illinois,94.65262986625707,17,2022-01-24
2022-01-22,0.75,Illinois,102.83918559692201,17,2022-01-24
2022-01-22,0.8,Illinois,113.90204803862503,17,2022-01-24
2022-01-22,0.85,Illinois,130.9317714581665,17,2022-01-24
2022-01-22,0.9,Illinois,163.75217908953536,17,2022-01-24
2022-01-22,0.95,Illinois,252.44378144590408,17,2022-01-24
2022-01-22,0.975,Illinois,388.4650425517919,17,2022-01-24
2022-01-22,0.99,Illinois,764.3468610519049,17,2022-01-24
2022-01-29,0.01,Illinois,9.446099713981736,17,2022-01-24
2022-01-29,0.025,Illinois,13.331261059843891,17,2022-01-24
2022-01-29,0.05,Illinois,19.42604048185284,17,2022-01-24
2022-01-29,0.1,Illinois,33.062308355235054,17,2022-01-24
2022-01-29,0.15,Illinois,40.97269879139332,17,2022-01-24
2022-01-29,0.2,Illinois,47.19786004878442,17,2022-01-24
2022-01-29,0.25,Illinois,52.687121671769276,17,2022-01-24
2022-01-29,0.3,Illinois,57.81713255491573,17,2022-01-24
2022-01-29,0.35,Illinois,62.81577060333706,17,2022-01-24
2022-01-29,0.4,Illinois,67.81121597590834,17,2022-01-24
2022-01-29,0.45,Illinois,72.89795912774404,17,2022-01-24
2022-01-29,0.5,Illinois,78.12366132954725,17,2022-01-24
2022-01-29,0.55,Illinois,83.52255333510679,17,2022-01-24
2022-01-29,0.6,Illinois,89.26291609050803,17,2022-01-24
2022-01-29,0.65,Illinois,95.63816425325825,17,2022-01-24
2022-01-29,0.7,Illinois,102.98701136290714,17,2022-01-24
2022-01-29,0.75,Illinois,111.90885270146866,17,2022-01-24
2022-01-29,0.8,Illinois,123.43949501038944,17,2022-01-24
2022-01-29,0.85,Illinois,140.00801176290005,17,2022-01-24
2022-01-29,0.9,Illinois,169.06745767860951,17,2022-01-24
2022-01-29,0.95,Illinois,240.8768121798315,17,2022-01-24
2022-01-29,0.975,Illinois,346.9695961297784,17,2022-01-24
2022-01-29,0.99,Illinois,606.9571674966959,17,2022-01-24
2022-02-05,0.01,Illinois,10.783875404440145,17,2022-01-24
2022-02-05,0.025,Illinois,16.02328307746737,17,2022-01-24
2022-02-05,0.05,Illinois,22.206604227382,17,2022-01-24
2022-02-05,0.1,Illinois,31.548103149298772,17,2022-01-24
2022-02-05,0.15,Illinois,39.164452202877285,17,2022-01-24
2022-02-05,0.2,Illinois,45.93127544851388,17,2022-01-24
2022-02-05,0.25,Illinois,52.24620700374534,17,2022-01-24
2022-02-05,0.3,Illinois,58.32385270098375,17,2022-01-24
2022-02-05,0.35,Illinois,64.33007432838265,17,2022-01-24
2022-02-05,0.4,Illinois,70.37596679030055,17,2022-01-24
2022-02-05,0.45,Illinois,76.54843359810022,17,2022-01-24
2022-02-05,0.5,Illinois,82.85811665624276,17,2022-01-24
2022-02-05,0.55,Illinois,89.26175984321955,17,2022-01-24
2022-02-05,0.6,Illinois,95.91116845292645,17,2022-01-24
2022-02-05,0.65,Illinois,103.14120022295315,17,2022-01-24
2022-02-05,0.7,Illinois,111.32139285955724,17,2022-01-24
2022-02-05,0.75,Illinois,120.97851980601533,17,2022-01-24
2022-02-05,0.8,Illinois,132.97694198215387,17,2022-01-24
2022-02-05,0.85,Illinois,149.08425206763357,17,2022-01-24
2022-02-05,0.9,Illinois,174.3827362676837,17,2022-01-24
2022-02-05,0.95,Illinois,229.30984291375896,17,2022-01-24
2022-02-05,0.975,Illinois,305.4741497077649,17,2022-01-24
2022-02-05,0.99,Illinois,449.5674739414869,17,2022-01-24
2022-02-12,0.01,Illinois,9.634896989610123,17,2022-01-24
2022-02-12,0.025,Illinois,14.121778250614845,17,2022-01-24
2022-02-12,0.05,Illinois,19.815776549805317,17,2022-01-24
2022-02-12,0.1,Illinois,29.054489025722113,17,2022-01-24
2022-02-12,0.15,Illinois,36.9798262103775,17,2022-01-24
2022-02-12,0.2,Illinois,44.28706743765921,17,2022-01-24
2022-02-12,0.25,Illinois,51.319487757238356,17,2022-01-24
2022-02-12,0.3,Illinois,58.26044729972482,17,2022-01-24
2022-02-12,0.35,Illinois,65.23013852812917,17,2022-01-24
2022-02-12,0.4,Illinois,72.2741265177105,17,2022-01-24
2022-02-12,0.45,Illinois,79.43772359926504,17,2022-01-24
2022-02-12,0.5,Illinois,86.78854076410491,17,2022-01-24
2022-02-12,0.55,Illinois,94.38739576045177,17,2022-01-24
2022-02-12,0.6,Illinois,102.41638988208295,17,2022-01-24
2022-02-12,0.65,Illinois,111.2929656869362,17,2022-01-24
2022-02-12,0.7,Illinois,121.59657495241056,17,2022-01-24
2022-02-12,0.75,Illinois,134.4018768737457,17,2022-01-24
2022-02-12,0.8,Illinois,151.85516869675277,17,2022-01-24
2022-02-12,0.85,Illinois,179.22357750846953,17,2022-01-24
2022-02-12,0.9,Illinois,233.13226887442076,17,2022-01-24
2022-02-12,0.95,Illinois,384.9902100029504,17,2022-01-24
2022-02-12,0.975,Illinois,609.4153260579255,17,2022-01-24
2022-02-12,0.99,Illinois,941.0057348269785,17,2022-01-24
2022-02-19,0.01,Illinois,8.485918574780102,17,2022-01-24
2022-02-19,0.025,Illinois,12.220273423762322,17,2022-01-24
2022-02-19,0.05,Illinois,17.424948872228633,17,2022-01-24
2022-02-19,0.1,Illinois,26.560874902145454,17,2022-01-24
2022-02-19,0.15,Illinois,34.79520021787772,17,2022-01-24
2022-02-19,0.2,Illinois,42.64285942680454,17,2022-01-24
2022-02-19,0.25,Illinois,50.392768510731365,17,2022-01-24
2022-02-19,0.3,Illinois,58.19704189846588,17,2022-01-24
2022-02-19,0.35,Illinois,66.13020272787568,17,2022-01-24
2022-02-19,0.4,Illinois,74.17228624512046,17,2022-01-24
2022-02-19,0.45,Illinois,82.32701360042981,17,2022-01-24
2022-02-19,0.5,Illinois,90.71896487196706,17,2022-01-24
2022-02-19,0.55,Illinois,99.51303167768394,17,2022-01-24
2022-02-19,0.6,Illinois,108.92161131123952,17,2022-01-24
2022-02-19,0.65,Illinois,119.44473115091928,17,2022-01-24
2022-02-19,0.7,Illinois,131.87175704526388,17,2022-01-24
2022-02-19,0.75,Illinois,147.82523394147606,17,2022-01-24
2022-02-19,0.8,Illinois,170.7333954113517,17,2022-01-24
2022-02-19,0.85,Illinois,209.3629029493055,17,2022-01-24
2022-02-19,0.9,Illinois,291.8818014811578,17,2022-01-24
2022-02-19,0.95,Illinois,540.6705770921419,17,2022-01-24
2022-02-19,0.975,Illinois,913.3565024080862,17,2022-01-24
2022-02-19,0.99,Illinois,1432.4439957124703,17,2022-01-24
2022-01-22,0.01,Indiana,16.818549934737273,18,2022-01-24
2022-01-22,0.025,Indiana,23.602305803437694,18,2022-01-24
2022-01-22,0.05,Indiana,31.414359274002727,18,2022-01-24
2022-01-22,0.1,Indiana,42.406522305838195,18,2022-01-24
2022-01-22,0.15,Indiana,49.955109422218115,18,2022-01-24
2022-01-22,0.2,Indiana,56.071251393052364,18,2022-01-24
2022-01-22,0.25,Indiana,61.40514225389159,18,2022-01-24
2022-01-22,0.3,Indiana,66.24929823369752,18,2022-01-24
2022-01-22,0.35,Indiana,70.81842884125828,18,2022-01-24
2022-01-22,0.4,Indiana,75.32040543996814,18,2022-01-24
2022-01-22,0.45,Indiana,79.90076599403896,18,2022-01-24
2022-01-22,0.5,Indiana,84.65734258034685,18,2022-01-24
2022-01-22,0.55,Indiana,89.69537276656875,18,2022-01-24
2022-01-22,0.6,Indiana,95.15783447443225,18,2022-01-24
2022-01-22,0.65,Indiana,101.2434195009533,18,2022-01-24
2022-01-22,0.7,Indiana,108.2213736122474,18,2022-01-24
2022-01-22,0.75,Indiana,116.57464415971617,18,2022-01-24
2022-01-22,0.8,Indiana,127.14342803509636,18,2022-01-24
2022-01-22,0.85,Indiana,141.62697280749163,18,2022-01-24
2022-01-22,0.9,Indiana,164.76984079619672,18,2022-01-24
2022-01-22,0.95,Indiana,217.23651233896535,18,2022-01-24
2022-01-22,0.975,Indiana,300.2534906365291,18,2022-01-24
2022-01-22,0.99,Indiana,492.32435713043924,18,2022-01-24
2022-01-29,0.01,Indiana,15.455678181455502,18,2022-01-24
2022-01-29,0.025,Indiana,22.063930393356845,18,2022-01-24
2022-01-29,0.05,Indiana,29.533251404344576,18,2022-01-24
2022-01-29,0.1,Indiana,40.06322158586932,18,2022-01-24
2022-01-29,0.15,Indiana,47.79539292927066,18,2022-01-24
2022-01-29,0.2,Indiana,54.331863573661586,18,2022-01-24
2022-01-29,0.25,Indiana,60.22996936912379,18,2022-01-24
2022-01-29,0.3,Indiana,65.75917844591514,18,2022-01-24
2022-01-29,0.35,Indiana,71.12249877879607,18,2022-01-24
2022-01-29,0.4,Indiana,76.4908867864671,18,2022-01-24
2022-01-29,0.45,Indiana,81.99680256795195,18,2022-01-24
2022-01-29,0.5,Indiana,87.75682852047127,18,2022-01-24
2022-01-29,0.55,Indiana,93.88780011528124,18,2022-01-24
2022-01-29,0.6,Indiana,100.56452905501023,18,2022-01-24
2022-01-29,0.65,Indiana,108.0200916496456,18,2022-01-24
2022-01-29,0.7,Indiana,116.59888629407835,18,2022-01-24
2022-01-29,0.75,Indiana,126.89271363167822,18,2022-01-24
2022-01-29,0.8,Indiana,139.97898515853984,18,2022-01-24
2022-01-29,0.85,Indiana,158.20183162891996,18,2022-01-24
2022-01-29,0.9,Indiana,188.28227965830703,18,2022-01-24
2022-01-29,0.95,Indiana,257.7180798673641,18,2022-01-24
2022-01-29,0.975,Indiana,361.95114169800934,18,2022-01-24
2022-01-29,0.99,Indiana,579.9971873252287,18,2022-01-24
2022-02-05,0.01,Indiana,14.092806428173734,18,2022-01-24
2022-02-05,0.025,Indiana,20.525554983275995,18,2022-01-24
2022-02-05,0.05,Indiana,27.65214353468642,18,2022-01-24
2022-02-05,0.1,Indiana,37.71992086590046,18,2022-01-24
2022-02-05,0.15,Indiana,45.6356764363232,18,2022-01-24
2022-02-05,0.2,Indiana,52.5924757542708,18,2022-01-24
2022-02-05,0.25,Indiana,59.054796484356004,18,2022-01-24
2022-02-05,0.3,Indiana,65.26905865813275,18,2022-01-24
2022-02-05,0.35,Indiana,71.42656871633388,18,2022-01-24
2022-02-05,0.4,Indiana,77.66136813296607,18,2022-01-24
2022-02-05,0.45,Indiana,84.0928391418649,18,2022-01-24
2022-02-05,0.5,Indiana,90.85631446059571,18,2022-01-24
2022-02-05,0.55,Indiana,98.08022746399372,18,2022-01-24
2022-02-05,0.6,Indiana,105.97122363558823,18,2022-01-24
2022-02-05,0.65,Indiana,114.7967637983379,18,2022-01-24
2022-02-05,0.7,Indiana,124.97639897590928,18,2022-01-24
2022-02-05,0.75,Indiana,137.21078310364027,18,2022-01-24
2022-02-05,0.8,Indiana,152.81454228198325,18,2022-01-24
2022-02-05,0.85,Indiana,174.7766904503483,18,2022-01-24
2022-02-05,0.9,Indiana,211.79471852041732,18,2022-01-24
2022-02-05,0.95,Indiana,298.19964739576284,18,2022-01-24
2022-02-05,0.975,Indiana,423.6487927594896,18,2022-01-24
2022-02-05,0.99,Indiana,667.6700175200181,18,2022-01-24
2022-02-12,0.01,Indiana,12.762906324918188,18,2022-01-24
2022-02-12,0.025,Indiana,18.767895845856685,18,2022-01-24
2022-02-12,0.05,Indiana,25.7376658508424,18,2022-01-24
2022-02-12,0.1,Indiana,36.06826953239372,18,2022-01-24
2022-02-12,0.15,Indiana,44.50007845368839,18,2022-01-24
2022-02-12,0.2,Indiana,52.067154174327996,18,2022-01-24
2022-02-12,0.25,Indiana,59.19229073287953,18,2022-01-24
2022-02-12,0.3,Indiana,66.12669036762307,18,2022-01-24
2022-02-12,0.35,Indiana,73.03319064815246,18,2022-01-24
2022-02-12,0.4,Indiana,79.98551708986113,18,2022-01-24
2022-02-12,0.45,Indiana,87.09380373609561,18,2022-01-24
2022-02-12,0.5,Indiana,94.573571827585,18,2022-01-24
2022-02-12,0.55,Indiana,102.61108674575027,18,2022-01-24
2022-02-12,0.6,Indiana,111.43463845250083,18,2022-01-24
2022-02-12,0.65,Indiana,121.39630545176797,18,2022-01-24
2022-02-12,0.7,Indiana,133.0623641613025,18,2022-01-24
2022-02-12,0.75,Indiana,147.4306329400687,18,2022-01-24
2022-02-12,0.8,Indiana,166.3790995095292,18,2022-01-24
2022-02-12,0.85,Indiana,194.1121847523069,18,2022-01-24
2022-02-12,0.9,Indiana,242.4362300759222,18,2022-01-24
2022-02-12,0.95,Indiana,359.5839122619677,18,2022-01-24
2022-02-12,0.975,Indiana,531.334584384729,18,2022-01-24
2022-02-12,0.99,Indiana,849.3101132909104,18,2022-01-24
2022-02-19,0.01,Indiana,11.433006221662643,18,2022-01-24
2022-02-19,0.025,Indiana,17.010236708437372,18,2022-01-24
2022-02-19,0.05,Indiana,23.823188166998378,18,2022-01-24
2022-02-19,0.1,Indiana,34.416618198886994,18,2022-01-24
2022-02-19,0.15,Indiana,43.364480471053575,18,2022-01-24
2022-02-19,0.2,Indiana,51.54183259438519,18,2022-01-24
2022-02-19,0.25,Indiana,59.329784981403044,18,2022-01-24
2022-02-19,0.3,Indiana,66.98432207711339,18,2022-01-24
2022-02-19,0.35,Indiana,74.63981257997105,18,2022-01-24
2022-02-19,0.4,Indiana,82.30966604675618,18,2022-01-24
2022-02-19,0.45,Indiana,90.09476833032632,18,2022-01-24
2022-02-19,0.5,Indiana,98.2908291945743,18,2022-01-24
2022-02-19,0.55,Indiana,107.14194602750682,18,2022-01-24
2022-02-19,0.6,Indiana,116.89805326941347,18,2022-01-24
2022-02-19,0.65,Indiana,127.99584710519808,18,2022-01-24
2022-02-19,0.7,Indiana,141.14832934669573,18,2022-01-24
2022-02-19,0.75,Indiana,157.65048277649706,18,2022-01-24
2022-02-19,0.8,Indiana,179.9436567370751,18,2022-01-24
2022-02-19,0.85,Indiana,213.44767905426542,18,2022-01-24
2022-02-19,0.9,Indiana,273.0777416314272,18,2022-01-24
